mae_x_cm,mae_z_cm,mae_radius_cm,median_radius_cm,p90_radius_cm,rmse_radius_cm,bias_x_cm,bias_z_cm,k,metric,normalization,weighting,virtual_quadrants,training_events,reference_events,test_events
1.1362917587947354,1.0732752692754102,1.787929398244735,1.0914793619483427,4.449388658666081,2.5681116367830645,-0.4896860550307173,-0.4671985897748827,24,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.081299531,1.1781342890000002,1.792180116196102,1.5987101757128779,2.9832586784394937,2.299432917467869,0.11921641699999994,0.03374222500000002,8,euclidean,log1p,uniform,True,2560,10240,1000
1.1429339790543847,1.0833096559267206,1.7934683896616106,1.1264197317606528,4.262663792077391,2.5764004575602484,-0.4735310991564051,-0.45629646840327076,16,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.146536244684247,1.0878786559153806,1.801439752978507,1.1412939383973049,4.255609699408057,2.581257179217007,-0.47437829021015737,-0.45449519782473347,16,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.144453877980349,1.0823369962917002,1.802282318816639,1.1238790948761666,4.463982398839762,2.5762278383686414,-0.492192900629565,-0.4650631479809997,24,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.1480107036158802,1.0794389100837771,1.8066293453424451,1.1530594394003497,4.481680736502227,2.5869363222070274,-0.4942018535669811,-0.45609127630103113,32,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.1599215253670987,1.0958167614540604,1.8074391648262744,1.1235268727710557,4.40344571338224,2.6003677490153687,-0.46950824258757795,-0.45459336410569495,12,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
1.1514532524999999,1.095362003,1.8120511964501325,1.1421136029312629,4.247262606815663,2.587792425172941,-0.4751195205,-0.45180465,16,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.1627209699110612,1.0977514831420663,1.8122193664333694,1.1203595158039348,4.409582523227511,2.6035937731174035,-0.4701138284601534,-0.4526759487102067,12,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.1658163250000002,1.1012192390000004,1.8188842958036429,1.1237102187164574,4.410276297421923,2.6078902106470983,-0.470627333000002,-0.449851525000002,12,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.1548731030000003,1.0938087603333337,1.819562192764407,1.138002969415103,4.449789711159056,2.586300047447006,-0.49458566633333534,-0.462351525000002,24,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.16006262958569,1.0917208032781878,1.8261696374924157,1.1930690707367424,4.514298423780694,2.5997793673283542,-0.4961798251816404,-0.4525059936612667,32,euclidean,sqrt_l1,inverse,True,2560,10240,1000
1.17445023375,1.1061823835,1.8483180521330045,1.2336794563213003,4.54453195754401,2.614649461889829,-0.49787342675,-0.44887496250000003,32,euclidean,sqrt_l1,uniform,True,2560,10240,1000
1.1918747165088903,1.1328782455007158,1.8603306032971085,1.1922299377263883,4.278412895206835,2.657128088314532,-0.4567337971324765,-0.4758581766095596,8,euclidean,sqrt_l1,inverse2,True,2560,10240,1000
